,Colunm 1,Colunm 2,Colunm 3,target,Colunm 4,real_identifier
2091,68.0,45.38,-54.22,25.0,2.0,0
2092,61.0,58.83,-145.33,16.0,2.0,0
2093,72.0,70.67,-149.99,21.0,2.0,0
2094,64.0,77.87,-141.89,13.0,2.0,0
2095,0.0,70.77,-85.17,18.0,2.0,0
2096,69.0,45.52,-53.56,25.0,2.0,0
2097,62.0,59.19,-146.01,16.0,2.0,0
2098,73.0,71.35,-151.13,21.0,2.0,0
2099,65.0,78.65,-143.09,13.0,2.0,0
2100,0.0,71.41,-85.05,18.0,2.0,0
2101,70.0,45.66,-52.9,25.0,2.0,0
2102,63.0,59.55,-146.69,16.0,2.0,0
2103,74.0,72.03,-152.27,21.0,2.0,0
2104,66.0,79.43,-144.29,13.0,2.0,0
2105,0.0,72.05,-84.93,18.0,2.0,0
2106,71.0,45.8,-52.24,25.0,2.0,0
2107,64.0,59.91,-147.37,16.0,2.0,0
2108,75.0,72.71,-153.41,21.0,2.0,0
2109,67.0,80.21,-145.49,13.0,2.0,0
2110,0.0,72.69,-84.81,18.0,2.0,0
2111,72.0,45.94,-51.58,25.0,2.0,0
2112,65.0,60.27,-148.05,16.0,2.0,0
2113,76.0,73.39,-154.55,21.0,2.0,0
2114,68.0,80.99,-146.69,13.0,2.0,0
2115,0.0,73.33,-84.69,18.0,2.0,0
2116,73.0,46.08,-50.92,25.0,2.0,0
2117,66.0,60.63,-148.73,16.0,2.0,0
2118,77.0,74.07,-155.69,21.0,2.0,0
2119,69.0,81.77,-147.89,13.0,2.0,0
2120,0.0,73.97,-84.57,18.0,2.0,0
2121,74.0,46.22,-50.26,25.0,2.0,0
2122,67.0,60.99,-149.41,16.0,2.0,0
2123,78.0,74.75,-156.83,21.0,2.0,0
2124,70.0,82.55,-149.09,13.0,2.0,0
2125,0.0,74.61,-84.45,18.0,2.0,0
2126,75.0,46.36,-49.6,25.0,2.0,0
2127,68.0,61.35,-150.09,16.0,2.0,0
2128,79.0,75.43,-157.97,21.0,2.0,0
2129,71.0,83.33,-150.29,13.0,2.0,0
2130,0.0,75.25,-84.33,18.0,2.0,0
2131,76.0,46.5,-48.94,25.0,2.0,0
2132,69.0,61.71,-150.77,16.0,2.0,0
2133,80.0,76.11,-159.11,21.0,2.0,0
2134,72.0,84.11,-151.49,13.0,2.0,0
2135,0.0,75.89,-84.21,18.0,2.0,0
2136,77.0,46.64,-48.28,25.0,2.0,0
2137,70.0,62.07,-151.45,16.0,2.0,0
2138,81.0,76.79,-160.25,21.0,2.0,0
2139,73.0,84.89,-152.69,13.0,2.0,0
2140,0.0,76.53,-84.09,18.0,2.0,0
2141,78.0,46.78,-47.62,25.0,2.0,0
2142,71.0,62.43,-152.13,16.0,2.0,0
2143,82.0,77.47,-161.39,21.0,2.0,0
2144,74.0,85.67,-153.89,13.0,2.0,0
2145,0.0,77.17,-83.97,18.0,2.0,0
2146,79.0,46.92,-46.96,25.0,2.0,0
2147,72.0,62.79,-152.81,16.0,2.0,0
2148,83.0,78.15,-162.53,21.0,2.0,0
2149,75.0,86.45,-155.09,13.0,2.0,0
2150,0.0,77.81,-83.85,18.0,2.0,0
2151,80.0,47.06,-46.3,25.0,2.0,0
2152,73.0,63.15,-153.49,16.0,2.0,0
2153,84.0,78.83,-163.67,21.0,2.0,0
2154,76.0,87.23,-156.29,13.0,2.0,0
2155,0.0,78.45,-83.73,18.0,2.0,0
2156,81.0,47.2,-45.64,25.0,2.0,0
2157,74.0,63.51,-154.17,16.0,2.0,0
2158,85.0,79.51,-164.81,21.0,2.0,0
2159,77.0,88.01,-157.49,13.0,2.0,0
2160,0.0,79.09,-83.61,18.0,2.0,0
2161,82.0,47.34,-44.98,25.0,2.0,0
2162,75.0,63.87,-154.85,16.0,2.0,0
2163,86.0,80.19,-165.95,21.0,2.0,0
2164,78.0,88.79,-158.69,13.0,2.0,0
2165,0.0,79.73,-83.49,18.0,2.0,0
2166,83.0,47.48,-44.32,25.0,2.0,0
2167,76.0,64.23,-155.53,16.0,2.0,0
2168,87.0,80.87,-167.09,21.0,2.0,0
2169,79.0,89.57,-159.89,13.0,2.0,0
2170,0.0,80.37,-83.37,18.0,2.0,0
2171,84.0,47.62,-43.66,25.0,2.0,0
2172,77.0,64.59,-156.21,16.0,2.0,0
2173,88.0,81.55,-168.23,21.0,2.0,0
2174,80.0,90.35,-161.09,13.0,2.0,0
2175,0.0,81.01,-83.25,18.0,2.0,0
2176,85.0,47.76,-43.0,25.0,2.0,0
2177,78.0,64.95,-156.89,16.0,2.0,0
2178,89.0,82.23,-169.37,21.0,2.0,0
2179,81.0,91.13,-162.29,13.0,2.0,0
2180,0.0,81.65,-83.13,18.0,2.0,0
2181,86.0,47.9,-42.34,25.0,2.0,0
2182,79.0,65.31,-157.57,16.0,2.0,0
2183,90.0,82.91,-170.51,21.0,2.0,0
2184,82.0,91.91,-163.49,13.0,2.0,0
2185,0.0,82.29,-83.01,18.0,2.0,0
2186,87.0,48.04,-41.68,25.0,2.0,0
2187,80.0,65.67,-158.25,16.0,2.0,0
2188,91.0,83.59,-171.65,21.0,2.0,0
2189,83.0,92.69,-164.69,13.0,2.0,0
2190,0.0,82.93,-82.89,18.0,2.0,0
2191,88.0,48.18,-41.02,25.0,2.0,0
2192,81.0,66.03,-158.93,16.0,2.0,0
2193,92.0,84.27,-172.79,21.0,2.0,0
2194,84.0,93.47,-165.89,13.0,2.0,0
2195,0.0,83.57,-82.77,18.0,2.0,0
2196,89.0,48.32,-40.36,25.0,2.0,0
2197,82.0,66.39,-159.61,16.0,2.0,0
2198,93.0,84.95,-173.93,21.0,2.0,0
2199,85.0,94.25,-167.09,13.0,2.0,0
2200,0.0,84.21,-82.65,18.0,2.0,0
2201,90.0,48.46,-39.7,25.0,2.0,0
2202,83.0,66.75,-160.29,16.0,2.0,0
2203,94.0,85.63,-175.07,21.0,2.0,0
2204,86.0,95.03,-168.29,13.0,2.0,0
2205,0.0,84.85,-82.53,18.0,2.0,0
2206,91.0,48.6,-39.04,25.0,2.0,0
2207,84.0,67.11,-160.97,16.0,2.0,0
2208,95.0,86.31,-176.21,21.0,2.0,0
2209,87.0,95.81,-169.49,13.0,2.0,0
2210,0.0,85.49,-82.41,18.0,2.0,0
2211,92.0,48.74,-38.38,25.0,2.0,0
2212,85.0,67.47,-161.65,16.0,2.0,0
2213,96.0,86.99,-177.35,21.0,2.0,0
2214,88.0,96.59,-170.69,13.0,2.0,0
2215,0.0,86.13,-82.29,18.0,2.0,0
2216,93.0,48.88,-37.72,25.0,2.0,0
2217,86.0,67.83,-162.33,16.0,2.0,0
2218,97.0,87.67,-178.49,21.0,2.0,0
2219,89.0,97.37,-171.89,13.0,2.0,0
2220,0.0,86.77,-82.17,18.0,2.0,0
2221,94.0,49.02,-37.06,25.0,2.0,0
2222,87.0,68.19,-163.01,16.0,2.0,0
2223,98.0,88.35,-179.63,21.0,2.0,0
2224,90.0,98.15,-173.09,13.0,2.0,0
2225,0.0,87.41,-82.05,18.0,2.0,0
2226,95.0,49.16,-36.4,25.0,2.0,0
2227,88.0,68.55,-163.69,16.0,2.0,0
2228,99.0,89.03,-180.77,21.0,2.0,0
2229,91.0,98.93,-174.29,13.0,2.0,0
2230,0.0,88.05,-81.93,18.0,2.0,0
2231,96.0,49.3,-35.74,25.0,2.0,0
2232,89.0,68.91,-164.37,16.0,2.0,0
2233,100.0,89.71,-181.91,21.0,2.0,0
2234,92.0,99.71,-175.49,13.0,2.0,0
2235,0.0,88.69,-81.81,18.0,2.0,0
2236,97.0,49.44,-35.08,25.0,2.0,0
2237,90.0,69.27,-165.05,16.0,2.0,0
2238,101.0,90.39,-183.05,21.0,2.0,0
2239,93.0,100.49,-176.69,13.0,2.0,0
2240,0.0,89.33,-81.69,18.0,2.0,0
2241,98.0,49.58,-34.42,25.0,2.0,0
2242,91.0,69.63,-165.73,16.0,2.0,0
2243,102.0,91.07,-184.19,21.0,2.0,0
2244,94.0,101.27,-177.89,13.0,2.0,0
2245,0.0,89.97,-81.57,18.0,2.0,0
2246,99.0,49.72,-33.76,25.0,2.0,0
2247,92.0,69.99,-166.41,16.0,2.0,0
2248,103.0,91.75,-185.33,21.0,2.0,0
2249,95.0,102.05,-179.09,13.0,2.0,0
2250,0.0,90.61,-81.45,18.0,2.0,0
2251,100.0,49.86,-33.1,25.0,2.0,0
2252,93.0,70.35,-167.09,16.0,2.0,0
2253,104.0,92.43,-186.47,21.0,2.0,0
2254,96.0,102.83,-180.29,13.0,2.0,0
2255,0.0,91.25,-81.33,18.0,2.0,0
2256,101.0,50.0,-32.44,25.0,2.0,0
2257,94.0,70.71,-167.77,16.0,2.0,0
2258,105.0,93.11,-187.61,21.0,2.0,0
2259,97.0,103.61,-181.49,13.0,2.0,0
2260,0.0,91.89,-81.21,18.0,2.0,0
2261,102.0,50.14,-31.78,25.0,2.0,0
2262,95.0,71.07,-168.45,16.0,2.0,0
2263,106.0,93.79,-188.75,21.0,2.0,0
2264,98.0,104.39,-182.69,13.0,2.0,0
2265,0.0,92.53,-81.09,18.0,2.0,0
2266,103.0,50.28,-31.12,25.0,2.0,0
2267,96.0,71.43,-169.13,16.0,2.0,0
2268,107.0,94.47,-189.89,21.0,2.0,0
2269,99.0,105.17,-183.89,13.0,2.0,0
2270,0.0,93.17,-80.97,18.0,2.0,0
2271,104.0,50.42,-30.46,25.0,2.0,0
2272,97.0,71.79,-169.81,16.0,2.0,0
2273,108.0,95.15,-191.03,21.0,2.0,0
2274,100.0,105.95,-185.09,13.0,2.0,0
2275,0.0,93.81,-80.85,18.0,2.0,0
2276,105.0,50.56,-29.8,25.0,2.0,0
2277,98.0,72.15,-170.49,16.0,2.0,0
2278,109.0,95.83,-192.17,21.0,2.0,0
2279,101.0,106.73,-186.29,13.0,2.0,0
2280,0.0,94.45,-80.73,18.0,2.0,0
2281,106.0,50.7,-29.14,25.0,2.0,0
2282,99.0,72.51,-171.17,16.0,2.0,0
2283,110.0,96.51,-193.31,21.0,2.0,0
2284,102.0,107.51,-187.49,13.0,2.0,0
2285,0.0,95.09,-80.61,18.0,2.0,0
2286,107.0,50.84,-28.48,25.0,2.0,0
2287,100.0,72.87,-171.85,16.0,2.0,0
2288,111.0,97.19,-194.45,21.0,2.0,0
2289,103.0,108.29,-188.69,13.0,2.0,0
2290,0.0,95.73,-80.49,18.0,2.0,0
2291,108.0,50.98,-27.82,25.0,2.0,0
2292,101.0,73.23,-172.53,16.0,2.0,0
2293,112.0,97.87,-195.59,21.0,2.0,0
2294,104.0,109.07,-189.89,13.0,2.0,0
2295,0.0,96.37,-80.37,18.0,2.0,0
2296,109.0,51.12,-27.16,25.0,2.0,0
2297,102.0,73.59,-173.21,16.0,2.0,0
2298,113.0,98.55,-196.73,21.0,2.0,0
2299,105.0,109.85,-191.09,13.0,2.0,0
2300,0.0,97.01,-80.25,18.0,2.0,0
2301,110.0,51.26,-26.5,25.0,2.0,0
2302,103.0,73.95,-173.89,16.0,2.0,0
2303,114.0,99.23,-197.87,21.0,2.0,0
2304,106.0,110.63,-192.29,13.0,2.0,0
2305,0.0,97.65,-80.13,18.0,2.0,0
2306,111.0,51.4,-25.84,25.0,2.0,0
2307,104.0,74.31,-174.57,16.0,2.0,0
2308,115.0,99.91,-199.01,21.0,2.0,0
2309,107.0,111.41,-193.49,13.0,2.0,0
2310,0.0,98.29,-80.01,18.0,2.0,0
2311,112.0,51.54,-25.18,25.0,2.0,0
2312,105.0,74.67,-175.25,16.0,2.0,0
2313,116.0,100.59,-200.15,21.0,2.0,0
2314,108.0,112.19,-194.69,13.0,2.0,0
2315,0.0,98.93,-79.89,18.0,2.0,0
2316,113.0,51.68,-24.52,25.0,2.0,0
2317,106.0,75.03,-175.93,16.0,2.0,0
2318,117.0,101.27,-201.29,21.0,2.0,0
2319,109.0,112.97,-195.89,13.0,2.0,0
2320,0.0,99.57,-79.77,18.0,2.0,0
2321,114.0,51.82,-23.86,25.0,2.0,0
2322,107.0,75.39,-176.61,16.0,2.0,0
2323,118.0,101.95,-202.43,21.0,2.0,0
2324,110.0,113.75,-197.09,13.0,2.0,0
2325,0.0,100.21,-79.65,18.0,2.0,0
2326,115.0,51.96,-23.2,25.0,2.0,0
2327,108.0,75.75,-177.29,16.0,2.0,0
2328,119.0,102.63,-203.57,21.0,2.0,0
2329,111.0,114.53,-198.29,13.0,2.0,0
2330,0.0,100.85,-79.53,18.0,2.0,0
2331,116.0,52.1,-22.54,25.0,2.0,0
2332,109.0,76.11,-177.97,16.0,2.0,0
2333,120.0,103.31,-204.71,21.0,2.0,0
2334,112.0,115.31,-199.49,13.0,2.0,0
2335,0.0,101.49,-79.41,18.0,2.0,0
2336,117.0,52.24,-21.88,25.0,2.0,0
2337,110.0,76.47,-178.65,16.0,2.0,0
2338,121.0,103.99,-205.85,21.0,2.0,0
2339,113.0,116.09,-200.69,13.0,2.0,0
2340,0.0,102.13,-79.29,18.0,2.0,0
2341,118.0,52.38,-21.22,25.0,2.0,0
2342,111.0,76.83,-179.33,16.0,2.0,0
2343,122.0,104.67,-206.99,21.0,2.0,0
2344,114.0,116.87,-201.89,13.0,2.0,0
2345,0.0,102.77,-79.17,18.0,2.0,0
2346,119.0,52.52,-20.56,25.0,2.0,0
2347,112.0,77.19,-180.01,16.0,2.0,0
2348,123.0,105.35,-208.13,21.0,2.0,0
2349,115.0,117.65,-203.09,13.0,2.0,0
2350,0.0,103.41,-79.05,18.0,2.0,0
2351,120.0,52.66,-19.9,25.0,2.0,0
2352,113.0,77.55,-180.69,16.0,2.0,0
2353,124.0,106.03,-209.27,21.0,2.0,0
2354,116.0,118.43,-204.29,13.0,2.0,0
2355,0.0,104.05,-78.93,18.0,2.0,0
2356,7.0,36.19,-102.35,18.0,2.0,0
2357,46.0,39.46,-80.19,20.0,2.0,0
2358,18.0,37.35,-83.49,20.0,2.0,0
2359,6.0,40.83,-108.59,16.0,2.0,0
2360,48.0,38.29,-81.93,20.0,2.0,0
2361,10.0,20.46,-156.19,14.0,1.0,0
2362,4.0,39.19,-104.85,16.0,2.0,0
2363,45.0,40.93,-112.46,8.0,2.0,0
2364,19.0,37.59,-82.13,20.0,2.0,0
2365,9.0,38.35,-75.92,12.0,2.0,0
2366,0.0,63.41,-160.85,28.0,0.0,0
2367,33.0,33.19,-108.35,14.0,2.0,0
2368,16.0,37.46,-100.59,26.0,2.0,0
2369,7.0,36.59,-102.85,18.0,2.0,0
2370,48.0,39.04,-81.49,20.0,2.0,0
2371,11.0,20.93,-155.46,16.0,1.0,0
2372,4.0,40.46,-105.35,16.0,2.0,0
2373,18.0,37.28,-83.69,20.0,2.0,0
2374,9.0,38.59,-76.19,12.0,2.0,0
2375,0.0,62.19,-159.19,28.0,0.0,0
2376,34.0,32.85,-109.59,14.0,2.0,0
2377,17.0,37.85,-82.37,20.0,2.0,0
2378,8.0,39.04,-75.46,12.0,2.0,0
2379,49.0,38.54,-81.83,20.0,2.0,0
2380,12.0,20.28,-155.92,16.0,1.0,0
2381,5.0,40.92,-106.59,16.0,2.0,0
2382,19.0,37.51,-82.85,20.0,2.0,0
2383,10.0,38.83,-76.46,12.0,2.0,0
2384,0.0,61.59,-158.59,28.0,0.0,0
2385,35.0,33.41,-110.19,14.0,2.0,0
2386,18.0,37.92,-82.13,20.0,2.0,0
2387,9.0,39.28,-75.85,12.0,2.0,0
2388,50.0,38.85,-81.35,20.0,2.0,0
2389,13.0,20.58,-155.19,16.0,1.0,0
2390,6.0,41.38,-107.19,16.0,2.0,0
2391,20.0,37.64,-82.51,20.0,2.0,0
2392,11.0,39.04,-76.92,12.0,2.0,0
2393,0.0,60.85,-157.19,28.0,0.0,0
2394,36.0,32.92,-109.92,14.0,2.0,0
2395,19.0,38.04,-82.37,20.0,2.0,0
2396,10.0,39.51,-75.92,12.0,2.0,0
2397,51.0,39.04,-81.19,20.0,2.0,0
2398,14.0,20.85,-154.46,16.0,1.0,0
2399,7.0,41.85,-107.59,16.0,2.0,0
2400,21.0,37.73,-82.67,20.0,2.0,0
2401,12.0,39.39,-77.19,12.0,2.0,0
2402,0.0,61.19,-156.59,28.0,0.0,0
2403,37.0,33.41,-110.59,14.0,2.0,0
2404,20.0,38.23,-82.51,20.0,2.0,0
2405,11.0,39.83,-76.19,12.0,2.0,0
2406,52.0,39.28,-81.03,20.0,2.0,0
2407,15.0,21.12,-154.19,16.0,1.0,0
2408,8.0,42.31,-108.19,16.0,2.0,0
2409,22.0,37.85,-82.83,20.0,2.0,0
2410,13.0,39.67,-77.46,12.0,2.0,0
2411,0.0,60.59,-156.03,28.0,0.0,0
2412,38.0,33.59,-111.19,14.0,2.0,0
2413,21.0,38.42,-82.67,20.0,2.0,0
2414,12.0,40.19,-76.46,12.0,2.0,0
2415,53.0,39.51,-80.85,20.0,2.0,0
2416,16.0,21.39,-153.85,16.0,1.0,0
2417,9.0,42.77,-108.77,16.0,2.0,0
2418,23.0,37.96,-82.99,20.0,2.0,0
2419,14.0,39.92,-77.69,12.0,2.0,0
2420,0.0,60.03,-155.49,28.0,0.0,0
2421,39.0,33.77,-111.77,14.0,2.0,0
2422,22.0,38.62,-82.83,20.0,2.0,0
2423,13.0,40.51,-76.69,12.0,2.0,0
2424,54.0,39.77,-80.59,20.0,2.0,0
2425,17.0,21.66,-153.51,16.0,1.0,0
2426,10.0,43.23,-109.35,16.0,2.0,0
2427,24.0,38.07,-83.13,20.0,2.0,0
2428,15.0,40.17,-77.92,12.0,2.0,0
2429,0.0,59.49,-154.99,28.0,0.0,0
2430,40.0,33.95,-112.35,14.0,2.0,0
2431,23.0,38.82,-83.13,20.0,2.0,0
2432,14.0,40.83,-77.03,12.0,2.0,0
2433,55.0,40.03,-80.31,20.0,2.0,0
2434,18.0,21.93,-153.17,16.0,1.0,0
2435,11.0,43.69,-109.93,16.0,2.0,0
2436,25.0,38.18,-83.27,20.0,2.0,0
2437,16.0,40.42,-78.17,12.0,2.0,0
2438,0.0,59.01,-154.49,28.0,0.0,0
2439,41.0,34.13,-112.93,14.0,2.0,0
2440,24.0,39.02,-83.27,20.0,2.0,0
2441,15.0,41.17,-77.27,12.0,2.0,0
2442,56.0,40.29,-80.07,20.0,2.0,0
2443,19.0,22.2,-152.83,16.0,1.0,0
2444,12.0,44.15,-110.51,16.0,2.0,0
2445,26.0,38.29,-83.41,20.0,2.0,0
2446,17.0,40.67,-78.42,12.0,2.0,0
2447,0.0,58.53,-153.99,28.0,0.0,0
2448,42.0,34.31,-113.51,14.0,2.0,0
2449,25.0,39.22,-83.41,20.0,2.0,0
2450,16.0,41.51,-77.51,12.0,2.0,0
2451,57.0,40.55,-79.83,20.0,2.0,0
2452,20.0,22.47,-152.49,16.0,1.0,0
2453,13.0,44.61,-110.99,16.0,2.0,0
2454,27.0,38.4,-83.55,20.0,2.0,0
2455,18.0,40.92,-78.67,12.0,2.0,0
2456,0.0,58.05,-153.49,28.0,0.0,0
2457,43.0,34.49,-114.01,14.0,2.0,0
2458,26.0,39.42,-83.55,20.0,2.0,0
2459,17.0,41.85,-77.77,12.0,2.0,0
2460,58.0,40.81,-79.59,20.0,2.0,0
2461,21.0,22.74,-152.15,16.0,1.0,0
2462,14.0,45.07,-111.47,16.0,2.0,0
2463,28.0,38.51,-83.69,20.0,2.0,0
2464,19.0,41.17,-78.92,12.0,2.0,0
2465,0.0,57.57,-152.99,28.0,0.0,0
2466,44.0,34.67,-114.51,14.0,2.0,0
2467,27.0,39.62,-83.69,20.0,2.0,0
2468,18.0,42.19,-78.03,12.0,2.0,0
2469,59.0,41.07,-79.35,20.0,2.0,0
2470,22.0,23.01,-151.81,16.0,1.0,0
2471,15.0,45.53,-111.95,16.0,2.0,0
2472,29.0,38.62,-83.83,20.0,2.0,0
2473,20.0,41.42,-79.17,12.0,2.0,0
2474,0.0,57.11,-152.49,28.0,0.0,0
2475,45.0,34.85,-115.01,14.0,2.0,0
2476,28.0,39.82,-83.83,20.0,2.0,0
2477,19.0,42.53,-78.29,12.0,2.0,0
2478,60.0,41.33,-79.11,20.0,2.0,0
2479,23.0,23.28,-151.47,16.0,1.0,0
2480,16.0,45.99,-112.43,16.0,2.0,0
2481,30.0,38.73,-83.97,20.0,2.0,0
2482,21.0,41.67,-79.42,12.0,2.0,0
2483,0.0,56.65,-151.99,28.0,0.0,0
2484,46.0,35.03,-115.51,14.0,2.0,0
2485,29.0,40.02,-83.97,20.0,2.0,0
2486,20.0,42.87,-78.55,12.0,2.0,0
2487,61.0,41.59,-78.87,20.0,2.0,0
2488,24.0,23.55,-151.13,16.0,1.0,0
2489,17.0,46.45,-112.91,16.0,2.0,0
2490,31.0,38.84,-84.11,20.0,2.0,0
2491,22.0,41.92,-79.67,12.0,2.0,0
2492,0.0,56.21,-151.49,28.0,0.0,0
2493,47.0,35.21,-116.01,14.0,2.0,0
2494,30.0,40.22,-84.11,20.0,2.0,0
2495,21.0,43.21,-78.81,12.0,2.0,0
2496,62.0,41.85,-78.63,20.0,2.0,0
2497,25.0,23.82,-150.79,16.0,1.0,0
2498,18.0,46.91,-113.39,16.0,2.0,0
2499,32.0,38.95,-84.25,20.0,2.0,0
2500,23.0,42.17,-79.92,12.0,2.0,0
2501,0.0,55.77,-150.99,28.0,0.0,0
2502,48.0,35.39,-116.51,14.0,2.0,0
2503,31.0,40.42,-84.25,20.0,2.0,0
2504,22.0,43.55,-79.07,12.0,2.0,0
2505,63.0,42.11,-78.39,20.0,2.0,0
2506,26.0,24.09,-150.45,16.0,1.0,0
2507,19.0,47.37,-113.87,16.0,2.0,0
2508,33.0,39.06,-84.39,20.0,2.0,0
2509,24.0,42.42,-80.17,12.0,2.0,0
2510,0.0,55.35,-150.49,28.0,0.0,0
2511,49.0,35.57,-117.01,14.0,2.0,0
2512,32.0,40.62,-84.39,20.0,2.0,0
2513,23.0,43.89,-79.29,12.0,2.0,0
2514,64.0,42.37,-78.15,20.0,2.0,0
2515,27.0,24.36,-150.11,16.0,1.0,0
2516,20.0,47.83,-114.35,16.0,2.0,0
2517,34.0,39.17,-84.53,20.0,2.0,0
2518,25.0,42.67,-80.42,12.0,2.0,0
2519,0.0,54.93,-149.99,28.0,0.0,0
2520,50.0,35.75,-117.51,14.0,2.0,0
2521,33.0,40.82,-84.53,20.0,2.0,0
2522,24.0,44.23,-79.51,12.0,2.0,0
2523,65.0,42.63,-77.91,20.0,2.0,0
2524,28.0,24.63,-149.77,16.0,1.0,0
2525,21.0,48.29,-114.83,16.0,2.0,0
2526,35.0,39.28,-84.67,20.0,2.0,0
2527,26.0,42.92,-80.67,12.0,2.0,0
2528,0.0,54.51,-149.49,28.0,0.0,0
2529,51.0,35.93,-118.01,14.0,2.0,0
2530,34.0,41.02,-84.67,20.0,2.0,0
2531,25.0,44.57,-79.77,12.0,2.0,0
2532,66.0,42.89,-77.67,20.0,2.0,0
2533,29.0,24.9,-149.43,16.0,1.0,0
2534,22.0,48.75,-115.31,16.0,2.0,0
2535,36.0,39.39,-84.81,20.0,2.0,0
2536,27.0,43.17,-80.92,12.0,2.0,0
2537,0.0,54.11,-149.01,28.0,0.0,0
2538,52.0,36.11,-118.51,14.0,2.0,0
2539,35.0,41.22,-84.81,20.0,2.0,0
2540,26.0,44.91,-80.03,12.0,2.0,0
2541,67.0,43.15,-77.43,20.0,2.0,0
2542,30.0,25.17,-149.09,16.0,1.0,0
2543,23.0,49.21,-115.79,16.0,2.0,0
2544,37.0,39.5,-84.95,20.0,2.0,0
2545,28.0,43.42,-81.17,12.0,2.0,0
2546,0.0,53.71,-148.53,28.0,0.0,0
2547,53.0,36.29,-119.01,14.0,2.0,0
2548,36.0,41.42,-84.95,20.0,2.0,0
2549,27.0,45.25,-80.29,12.0,2.0,0
2550,68.0,43.41,-77.19,20.0,2.0,0
2551,31.0,25.44,-148.75,16.0,1.0,0
2552,24.0,49.67,-116.27,16.0,2.0,0
2553,38.0,39.61,-85.09,20.0,2.0,0
2554,29.0,43.67,-81.42,12.0,2.0,0
2555,0.0,53.31,-148.07,28.0,0.0,0
2556,54.0,36.47,-119.51,14.0,2.0,0
2557,37.0,41.62,-85.09,20.0,2.0,0
2558,28.0,45.59,-80.55,12.0,2.0,0
2559,69.0,43.67,-76.95,20.0,2.0,0
2560,32.0,25.71,-148.41,16.0,1.0,0
2561,25.0,50.13,-116.75,16.0,2.0,0
2562,39.0,39.72,-85.23,20.0,2.0,0
2563,30.0,43.92,-81.67,12.0,2.0,0
2564,0.0,52.93,-147.61,28.0,0.0,0
2565,55.0,36.65,-120.01,14.0,2.0,0
2566,38.0,41.82,-85.23,20.0,2.0,0
2567,29.0,45.93,-80.81,12.0,2.0,0
2568,70.0,43.93,-76.71,20.0,2.0,0
2569,33.0,25.98,-148.07,16.0,1.0,0
2570,26.0,50.59,-117.23,16.0,2.0,0
2571,40.0,39.83,-85.37,20.0,2.0,0
2572,31.0,44.17,-81.92,12.0,2.0,0
2573,0.0,52.53,-147.21,28.0,0.0,0
2574,56.0,36.83,-120.51,14.0,2.0,0
2575,39.0,42.02,-85.37,20.0,2.0,0
2576,30.0,46.27,-81.07,12.0,2.0,0
2577,71.0,44.19,-76.47,20.0,2.0,0
2578,34.0,26.25,-147.73,16.0,1.0,0
2579,27.0,51.05,-117.71,16.0,2.0,0
2580,41.0,39.94,-85.51,20.0,2.0,0
2581,32.0,44.42,-82.17,12.0,2.0,0
2582,0.0,52.13,-146.81,28.0,0.0,0
2583,57.0,37.01,-121.01,14.0,2.0,0
2584,40.0,42.22,-85.51,20.0,2.0,0
2585,31.0,46.61,-81.33,12.0,2.0,0
2586,72.0,44.45,-76.23,20.0,2.0,0
2587,35.0,26.52,-147.39,16.0,1.0,0
2588,28.0,51.51,-118.19,16.0,2.0,0
2589,42.0,40.05,-85.65,20.0,2.0,0
2590,33.0,44.67,-82.42,12.0,2.0,0
2591,0.0,51.73,-146.41,28.0,0.0,0
2592,58.0,37.19,-121.51,14.0,2.0,0
2593,41.0,42.42,-85.65,20.0,2.0,0
2594,32.0,46.95,-81.59,12.0,2.0,0
2595,73.0,44.71,-76.01,20.0,2.0,0
2596,36.0,26.79,-147.05,16.0,1.0,0
2597,29.0,51.97,-118.67,16.0,2.0,0
2598,43.0,40.16,-85.79,20.0,2.0,0
2599,34.0,44.92,-82.67,12.0,2.0,0
2600,0.0,51.35,-146.05,28.0,0.0,0
2601,59.0,37.37,-122.01,14.0,2.0,0
2602,42.0,42.62,-85.79,20.0,2.0,0
2603,33.0,47.29,-81.85,12.0,2.0,0
2604,74.0,44.97,-75.79,20.0,2.0,0
2605,37.0,27.06,-146.71,16.0,1.0,0
2606,30.0,52.43,-119.15,16.0,2.0,0
2607,44.0,40.27,-85.93,20.0,2.0,0
2608,35.0,45.17,-82.92,12.0,2.0,0
2609,0.0,50.97,-145.69,28.0,0.0,0
2610,60.0,37.55,-122.51,14.0,2.0,0
2611,43.0,42.82,-85.93,20.0,2.0,0
2612,34.0,47.63,-82.11,12.0,2.0,0
2613,75.0,45.23,-75.57,20.0,2.0,0
2614,38.0,27.33,-146.37,16.0,1.0,0
2615,31.0,52.89,-119.63,16.0,2.0,0
2616,45.0,40.38,-86.07,20.0,2.0,0
2617,36.0,45.42,-83.17,12.0,2.0,0
2618,0.0,50.61,-145.35,28.0,0.0,0
2619,61.0,37.73,-123.01,14.0,2.0,0
2620,44.0,43.02,-86.07,20.0,2.0,0
2621,35.0,47.97,-82.35,12.0,2.0,0
2622,76.0,45.49,-75.35,20.0,2.0,0
2623,39.0,27.6,-146.03,16.0,1.0,0
2624,32.0,53.35,-120.11,16.0,2.0,0
2625,46.0,40.49,-86.21,20.0,2.0,0
2626,37.0,45.67,-83.42,12.0,2.0,0
2627,0.0,50.25,-145.01,28.0,0.0,0
